Symbol,Date,Close_at_Signal,Latest_Close,P/L_%,Status,Standard_Signals,Strict_Signals,Latest_RSI,NV_Range,Recommended_NV_Threshold,Recommended_NV_Improvement,Recommended_Drawdown,Recommended_EMA50_Min,Recommended_EMA50_Max,Recommended_Volume_Ratio
UPPER,2023-10-29,201.0,190.0,-5.47,STANDARD_ONLY,302,0,55.5,63.5 to 180.5,186.0,-5.0,-10.0,-47.0,18.0,3.06
HBL,2023-10-17,200.9,189.9,-5.48,STANDARD_ONLY,460,0,40.7,32.6 to 241.6,247.0,-5.0,-9.0,-41.0,20.0,6.12
CHL,2024-07-07,312.1,295.0,-5.48,STANDARD_ONLY,259,0,60.3,52.5 to 253.0,258.0,-5.0,-9.0,-39.0,25.0,7.85
PRVU,2023-02-14,193.6,183.0,-5.48,STANDARD_ONLY,385,0,41.9,57.6 to 175.6,181.0,-5.0,-8.0,-31.0,19.0,4.17
ADBL,2022-11-28,312.1,295.0,-5.48,STANDARD_ONLY,520,0,29.2,58.2 to 202.6,208.0,-5.0,-8.0,-34.0,20.0,3.07
HBL,2024-02-08,200.9,189.9,-5.48,STANDARD_ONLY,460,0,40.7,32.6 to 241.6,247.0,-5.0,-9.0,-41.0,20.0,6.12
CGH,2025-03-20,886.71,838.0,-5.49,STANDARD_ONLY,213,0,37.1,42.7 to 232.8,238.0,-5.0,-12.0,-22.0,31.0,2.33
CGH,2025-02-23,886.7,838.0,-5.49,STANDARD_ONLY,213,0,37.1,42.7 to 232.8,238.0,-5.0,-12.0,-22.0,31.0,2.33
SBI,2018-11-27,419.0,396.0,-5.49,STANDARD_ONLY,526,0,35.3,31.7 to 645.3,650.0,-5.0,-8.0,-32.0,16.0,6.41
JOSHI,2021-09-29,327.0,309.0,-5.5,STANDARD_ONLY,223,0,55.2,46.3 to 180.6,186.0,-5.0,-14.0,-33.0,17.0,6.91
NCCB,2019-12-01,200.0,189.0,-5.5,STANDARD_ONLY,326,0,61.4,47.6 to 1433.7,1439.0,-5.0,-8.0,-32.0,17.0,11.92
NABIL,2025-08-12,524.86,496.0,-5.5,STANDARD_ONLY,595,0,55.5,7.5 to 213.6,219.0,-5.0,-8.0,-32.0,12.0,8.61
SSHL,2022-09-11,209.0,197.5,-5.5,STANDARD_ONLY,174,0,61.5,40.3 to 264.9,270.0,-5.0,-8.0,-30.0,17.0,3.59
SSHL,2023-05-03,209.0,197.5,-5.5,STANDARD_ONLY,174,0,61.5,40.3 to 264.9,270.0,-5.0,-8.0,-30.0,17.0,3.59
PROFL,2025-09-01,486.01,459.3,-5.5,STANDARD_ONLY,261,0,33.6,73.2 to 541.7,547.0,-5.0,-10.0,-37.0,19.0,15.52
EBL,2025-09-21,704.96,666.1,-5.51,STANDARD_ONLY,458,0,43.8,30.5 to 496.8,502.0,-5.0,-8.0,-52.0,11.0,5.3
BFC,2025-08-25,495.2,467.9,-5.51,STANDARD_ONLY,236,0,32.5,38.4 to 223.0,228.0,-5.0,-9.0,-55.0,17.0,5.66
NMB,2022-09-01,246.9,233.3,-5.51,STANDARD_ONLY,481,0,33.5,28.0 to 261.0,266.0,-5.0,-9.0,-34.0,23.0,3.93
SANIMA,2022-02-14,345.0,326.0,-5.51,STANDARD_ONLY,431,0,29.3,56.0 to 210.4,215.0,-5.0,-8.0,-26.0,18.0,3.47
PPCL,2021-10-10,399.0,377.0,-5.51,STANDARD_ONLY,194,0,55.2,58.2 to 172.5,178.0,-5.0,-8.0,-28.0,19.0,3.71
ALICL,2025-08-12,487.88,461.0,-5.51,STANDARD_ONLY,522,0,26.6,6.5 to 470.7,476.0,-5.0,-8.0,-41.0,21.0,5.65
EBL,2024-09-12,705.0,666.1,-5.52,STANDARD_ONLY,458,0,43.8,30.5 to 496.8,502.0,-5.0,-8.0,-52.0,11.0,5.3
NABBC,2025-03-26,1671.18,1579.0,-5.52,STANDARD_ONLY,150,0,52.7,60.8 to 177.5,182.0,-5.0,-11.0,-55.0,16.0,2.75
NLICL,2025-05-13,612.86,579.0,-5.52,STANDARD_ONLY,560,0,37.4,50.7 to 346.8,352.0,-5.0,-8.0,-40.0,24.0,7.09
HBL,2024-02-06,201.0,189.9,-5.52,STANDARD_ONLY,460,0,40.7,32.6 to 241.6,247.0,-5.0,-9.0,-41.0,20.0,6.12
NHDL,2021-09-12,683.0,645.3,-5.52,STANDARD_ONLY,250,0,19.7,65.4 to 328.6,334.0,-5.0,-9.0,-32.0,19.0,6.05
EBL,2020-10-19,705.0,666.1,-5.52,STANDARD_ONLY,458,0,43.8,30.5 to 496.8,502.0,-5.0,-8.0,-52.0,11.0,5.3
NLIC,2012-07-17,795.0,751.0,-5.53,STANDARD_ONLY,556,0,24.7,40.5 to 306.9,312.0,-5.0,-8.0,-50.0,14.0,7.02
MNBBL,2023-05-15,382.5,361.3,-5.54,STANDARD_ONLY,445,0,24.4,12.8 to 1190.9,1196.0,-5.0,-8.0,-38.0,16.0,3.37
LEC,2023-05-04,250.9,237.0,-5.54,STANDARD_ONLY,167,0,59.5,30.3 to 158.1,163.0,-5.0,-16.0,-40.0,17.0,3.68
NLICL,2023-07-30,613.0,579.0,-5.55,STANDARD_ONLY,560,0,37.4,50.7 to 346.8,352.0,-5.0,-8.0,-40.0,24.0,7.09
SHPC,2021-09-01,577.0,545.0,-5.55,STANDARD_ONLY,421,0,44.3,26.7 to 714.4,719.0,-5.0,-8.0,-49.0,14.0,8.32
EDBL,2016-11-21,613.0,579.0,-5.55,STANDARD_ONLY,400,0,8.9,47.9 to 283.6,289.0,-5.0,-8.0,-75.0,20.0,8.15
NLICL,2025-12-15,613.0,579.0,-5.55,STANDARD_ONLY,560,0,37.4,50.7 to 346.8,352.0,-5.0,-8.0,-40.0,24.0,7.09
NMB,2022-09-05,247.0,233.3,-5.55,STANDARD_ONLY,481,0,33.5,28.0 to 261.0,266.0,-5.0,-9.0,-34.0,23.0,3.93
NBL,2023-03-30,257.3,243.0,-5.56,STANDARD_ONLY,442,0,42.7,19.6 to 876.0,881.0,-5.0,-9.0,-80.0,12.0,15.99
CGH,2025-01-02,887.4,838.0,-5.57,STANDARD_ONLY,213,0,37.1,42.7 to 232.8,238.0,-5.0,-12.0,-22.0,31.0,2.33
SBL,2022-04-07,395.0,373.0,-5.57,STANDARD_ONLY,547,0,31.3,48.9 to 236.9,242.0,-5.0,-8.0,-41.0,28.0,4.8
SBL,2021-01-26,395.0,373.0,-5.57,STANDARD_ONLY,547,0,31.3,48.9 to 236.9,242.0,-5.0,-8.0,-41.0,28.0,4.8
HDHPC,2022-05-04,224.0,211.5,-5.58,STANDARD_ONLY,186,0,61.8,56.5 to 475.6,481.0,-5.0,-11.0,-30.0,18.0,7.69
NYADI,2025-05-22,422.61,399.0,-5.59,STANDARD_ONLY,147,0,48.4,89.4 to 276.2,281.0,-5.0,-10.0,-27.0,15.0,3.61
MPFL,2025-02-02,662.0,625.0,-5.59,STANDARD_ONLY,258,0,34.3,22.1 to 250.6,256.0,-5.0,-8.0,-42.0,19.0,8.26
SHL,2024-09-12,526.5,497.0,-5.6,STANDARD_ONLY,357,0,45.2,53.0 to 380.9,386.0,-5.0,-9.0,-29.0,17.0,7.5
CZBIL,2025-04-24,202.34,191.0,-5.6,STANDARD_ONLY,644,0,36.2,6.1 to 320.6,326.0,-5.0,-8.0,-44.0,24.0,3.35
EBL,2025-08-06,705.66,666.1,-5.61,STANDARD_ONLY,458,0,43.8,30.5 to 496.8,502.0,-5.0,-8.0,-52.0,11.0,5.3
KBL,2025-05-05,196.01,185.0,-5.62,STANDARD_ONLY,504,0,50.4,38.2 to 297.9,303.0,-5.0,-8.0,-40.0,13.0,4.73
NICA,2017-09-13,340.0,320.9,-5.62,STANDARD_ONLY,458,0,33.0,58.7 to 278.8,284.0,-5.0,-8.0,-32.0,14.0,6.06
NICA,2017-11-09,340.0,320.9,-5.62,STANDARD_ONLY,458,0,33.0,58.7 to 278.8,284.0,-5.0,-8.0,-32.0,14.0,6.06
CGH,2025-09-18,888.0,838.0,-5.63,STANDARD_ONLY,213,0,37.1,42.7 to 232.8,238.0,-5.0,-12.0,-22.0,31.0,2.33
CGH,2024-02-14,888.0,838.0,-5.63,STANDARD_ONLY,213,0,37.1,42.7 to 232.8,238.0,-5.0,-12.0,-22.0,31.0,2.33
ALICL,2025-08-21,488.57,461.0,-5.64,STANDARD_ONLY,522,0,26.6,6.5 to 470.7,476.0,-5.0,-8.0,-41.0,21.0,5.65
CHCL,2020-12-31,498.0,469.9,-5.64,STANDARD_ONLY,693,0,46.9,10.3 to 353.4,358.0,-5.0,-8.0,-35.0,17.0,5.41
PCBL,2022-06-23,248.0,234.0,-5.65,STANDARD_ONLY,507,0,21.1,41.4 to 226.7,232.0,-5.0,-8.0,-33.0,21.0,6.65
EBL,2020-12-17,706.0,666.1,-5.65,STANDARD_ONLY,458,0,43.8,30.5 to 496.8,502.0,-5.0,-8.0,-52.0,11.0,5.3
NLIC,2024-12-09,796.0,751.0,-5.65,STANDARD_ONLY,556,0,24.7,40.5 to 306.9,312.0,-5.0,-8.0,-50.0,14.0,7.02
PCBL,2020-01-09,248.0,234.0,-5.65,STANDARD_ONLY,507,0,21.1,41.4 to 226.7,232.0,-5.0,-8.0,-33.0,21.0,6.65
NICA,2025-05-19,340.13,320.9,-5.65,STANDARD_ONLY,458,0,33.0,58.7 to 278.8,284.0,-5.0,-8.0,-32.0,14.0,6.06
GRDBL,2025-05-13,1132.05,1068.0,-5.66,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
UPPER,2025-02-23,201.4,190.0,-5.66,STANDARD_ONLY,302,0,55.5,63.5 to 180.5,186.0,-5.0,-10.0,-47.0,18.0,3.06
MNBBL,2022-06-23,383.0,361.3,-5.67,STANDARD_ONLY,445,0,24.4,12.8 to 1190.9,1196.0,-5.0,-8.0,-38.0,16.0,3.37
MNBBL,2018-06-10,383.0,361.3,-5.67,STANDARD_ONLY,445,0,24.4,12.8 to 1190.9,1196.0,-5.0,-8.0,-38.0,16.0,3.37
CZBIL,2022-07-15,202.5,191.0,-5.68,STANDARD_ONLY,644,0,36.2,6.1 to 320.6,326.0,-5.0,-8.0,-44.0,24.0,3.35
CZBIL,2022-08-18,202.5,191.0,-5.68,STANDARD_ONLY,644,0,36.2,6.1 to 320.6,326.0,-5.0,-8.0,-44.0,24.0,3.35
MLBL,2025-02-23,391.0,368.8,-5.68,STANDARD_ONLY,272,0,37.3,28.9 to 233.9,239.0,-5.0,-9.0,-31.0,19.0,5.2
CZBIL,2022-08-23,202.5,191.0,-5.68,STANDARD_ONLY,644,0,36.2,6.1 to 320.6,326.0,-5.0,-8.0,-44.0,24.0,3.35
UPPER,2025-03-20,201.46,190.0,-5.69,STANDARD_ONLY,302,0,55.5,63.5 to 180.5,186.0,-5.0,-10.0,-47.0,18.0,3.06
NLICL,2023-07-31,614.0,579.0,-5.7,STANDARD_ONLY,560,0,37.4,50.7 to 346.8,352.0,-5.0,-8.0,-40.0,24.0,7.09
NLICL,2019-03-05,614.0,579.0,-5.7,STANDARD_ONLY,560,0,37.4,50.7 to 346.8,352.0,-5.0,-8.0,-40.0,24.0,7.09
NYADI,2025-05-25,423.13,399.0,-5.7,STANDARD_ONLY,147,0,48.4,89.4 to 276.2,281.0,-5.0,-10.0,-27.0,15.0,3.61
GUFL,2025-03-27,586.4,553.0,-5.7,STANDARD_ONLY,269,0,27.1,69.4 to 257.6,263.0,-5.0,-8.0,-34.0,29.0,7.1
SBI,2025-02-05,420.0,396.0,-5.71,STANDARD_ONLY,526,0,35.3,31.7 to 645.3,650.0,-5.0,-8.0,-32.0,16.0,6.41
CHL,2025-05-20,312.88,295.0,-5.71,STANDARD_ONLY,259,0,60.3,52.5 to 253.0,258.0,-5.0,-9.0,-39.0,25.0,7.85
SBI,2020-03-19,420.0,396.0,-5.71,STANDARD_ONLY,526,0,35.3,31.7 to 645.3,650.0,-5.0,-8.0,-32.0,16.0,6.41
SBI,2020-10-11,420.0,396.0,-5.71,STANDARD_ONLY,526,0,35.3,31.7 to 645.3,650.0,-5.0,-8.0,-32.0,16.0,6.41
GBBL,2022-04-06,421.0,396.9,-5.72,STANDARD_ONLY,390,0,41.4,54.3 to 298.9,304.0,-5.0,-8.0,-27.0,19.0,4.25
GBBL,2024-09-29,421.0,396.9,-5.72,STANDARD_ONLY,390,0,41.4,54.3 to 298.9,304.0,-5.0,-8.0,-27.0,19.0,4.25
MNBBL,2023-10-30,383.2,361.3,-5.72,STANDARD_ONLY,445,0,24.4,12.8 to 1190.9,1196.0,-5.0,-8.0,-38.0,16.0,3.37
CBL,2014-12-02,227.0,214.0,-5.73,STANDARD_ONLY,269,0,41.7,47.3 to 188.2,193.0,-5.0,-8.0,-22.0,9.0,3.89
UPPER,2025-05-28,201.54,190.0,-5.73,STANDARD_ONLY,302,0,55.5,63.5 to 180.5,186.0,-5.0,-10.0,-47.0,18.0,3.06
SHINE,2025-02-24,423.0,398.7,-5.74,STANDARD_ONLY,322,0,38.4,57.9 to 420.4,425.0,-5.0,-9.0,-36.0,15.0,6.17
DHPL,2025-06-12,324.62,306.0,-5.74,STANDARD_ONLY,277,0,50.4,56.6 to 2696.8,2702.0,-5.0,-9.0,-26.0,31.0,11.22
PPCL,2022-03-27,400.0,377.0,-5.75,STANDARD_ONLY,194,0,55.2,58.2 to 172.5,178.0,-5.0,-8.0,-28.0,19.0,3.71
SJCL,2022-05-10,319.9,301.5,-5.75,STANDARD_ONLY,222,0,56.1,58.8 to 177.9,183.0,-5.0,-11.0,-26.0,15.0,2.41
PFL,2025-06-22,397.88,375.0,-5.75,STANDARD_ONLY,339,0,41.4,54.7 to 165.8,171.0,-5.0,-8.0,-41.0,30.0,4.78
JOSHI,2024-09-04,327.9,309.0,-5.76,STANDARD_ONLY,223,0,55.2,46.3 to 180.6,186.0,-5.0,-14.0,-33.0,17.0,6.91
NGPL,2024-09-18,446.0,420.3,-5.76,STANDARD_ONLY,299,0,59.6,61.9 to 252.6,258.0,-5.0,-10.0,-52.0,24.0,8.52
NHPC,2022-06-15,243.0,229.0,-5.76,STANDARD_ONLY,445,0,60.2,63.9 to 389.6,395.0,-5.0,-9.0,-30.0,28.0,13.19
NMB,2025-04-22,247.57,233.3,-5.76,STANDARD_ONLY,481,0,33.5,28.0 to 261.0,266.0,-5.0,-9.0,-34.0,23.0,3.93
NHPC,2022-04-19,243.0,229.0,-5.76,STANDARD_ONLY,445,0,60.2,63.9 to 389.6,395.0,-5.0,-9.0,-30.0,28.0,13.19
CHCL,2025-01-16,498.6,469.9,-5.76,STANDARD_ONLY,693,0,46.9,10.3 to 353.4,358.0,-5.0,-8.0,-35.0,17.0,5.41
NABIL,2025-08-11,526.3,496.0,-5.76,STANDARD_ONLY,595,0,55.5,7.5 to 213.6,219.0,-5.0,-8.0,-32.0,12.0,8.61
KBL,2025-01-28,196.3,185.0,-5.76,STANDARD_ONLY,504,0,50.4,38.2 to 297.9,303.0,-5.0,-8.0,-40.0,13.0,4.73
NLIC,2019-09-02,797.0,751.0,-5.77,STANDARD_ONLY,556,0,24.7,40.5 to 306.9,312.0,-5.0,-8.0,-50.0,14.0,7.02
SJCL,2024-09-25,320.0,301.5,-5.78,STANDARD_ONLY,222,0,56.1,58.8 to 177.9,183.0,-5.0,-11.0,-26.0,15.0,2.41
PFL,2022-04-19,398.0,375.0,-5.78,STANDARD_ONLY,339,0,41.4,54.7 to 165.8,171.0,-5.0,-8.0,-41.0,30.0,4.78
SAHAS,2024-09-05,590.0,555.9,-5.78,STANDARD_ONLY,153,0,43.2,46.7 to 1001.3,1006.0,-5.0,-9.0,-27.0,8.0,10.52
SAHAS,2025-09-18,590.0,555.9,-5.78,STANDARD_ONLY,153,0,43.2,46.7 to 1001.3,1006.0,-5.0,-9.0,-27.0,8.0,10.52
NIFRA,2025-05-19,275.98,260.0,-5.79,STANDARD_ONLY,202,0,41.3,62.4 to 173.8,179.0,-5.0,-12.0,-27.0,15.0,2.31
JOSHI,2024-09-05,328.0,309.0,-5.79,STANDARD_ONLY,223,0,55.2,46.3 to 180.6,186.0,-5.0,-14.0,-33.0,17.0,6.91
JOSHI,2021-12-26,328.0,309.0,-5.79,STANDARD_ONLY,223,0,55.2,46.3 to 180.6,186.0,-5.0,-14.0,-33.0,17.0,6.91
EBL,2021-10-05,707.0,666.1,-5.79,STANDARD_ONLY,458,0,43.8,30.5 to 496.8,502.0,-5.0,-8.0,-52.0,11.0,5.3
CHCL,2025-03-19,498.8,469.9,-5.79,STANDARD_ONLY,693,0,46.9,10.3 to 353.4,358.0,-5.0,-8.0,-35.0,17.0,5.41
SPC,2025-04-03,539.24,508.0,-5.79,STANDARD_ONLY,146,0,27.0,87.2 to 255.0,260.0,-5.0,-17.0,-27.0,11.0,7.86
PCBL,2022-08-04,248.4,234.0,-5.8,STANDARD_ONLY,507,0,21.1,41.4 to 226.7,232.0,-5.0,-8.0,-33.0,21.0,6.65
PCBL,2025-12-18,248.4,234.0,-5.8,STANDARD_ONLY,507,0,21.1,41.4 to 226.7,232.0,-5.0,-8.0,-33.0,21.0,6.65
SBL,2021-03-10,396.0,373.0,-5.81,STANDARD_ONLY,547,0,31.3,48.9 to 236.9,242.0,-5.0,-8.0,-41.0,28.0,4.8
NMB,2025-03-26,247.7,233.3,-5.81,STANDARD_ONLY,481,0,33.5,28.0 to 261.0,266.0,-5.0,-9.0,-34.0,23.0,3.93
NBL,2015-11-01,258.0,243.0,-5.81,STANDARD_ONLY,442,0,42.7,19.6 to 876.0,881.0,-5.0,-9.0,-80.0,12.0,15.99
NHDL,2025-09-04,685.17,645.3,-5.82,STANDARD_ONLY,250,0,19.7,65.4 to 328.6,334.0,-5.0,-9.0,-32.0,19.0,6.05
CHCL,2024-01-04,499.0,469.9,-5.83,STANDARD_ONLY,693,0,46.9,10.3 to 353.4,358.0,-5.0,-8.0,-35.0,17.0,5.41
NLICL,2025-08-13,614.94,579.0,-5.84,STANDARD_ONLY,560,0,37.4,50.7 to 346.8,352.0,-5.0,-8.0,-40.0,24.0,7.09
CFCL,2025-03-24,560.66,527.9,-5.84,STANDARD_ONLY,328,0,33.0,60.1 to 177.1,182.0,-5.0,-8.0,-46.0,30.0,9.79
EDBL,2017-06-13,615.0,579.0,-5.85,STANDARD_ONLY,400,0,8.9,47.9 to 283.6,289.0,-5.0,-8.0,-75.0,20.0,8.15
EDBL,2024-12-23,615.0,579.0,-5.85,STANDARD_ONLY,400,0,8.9,47.9 to 283.6,289.0,-5.0,-8.0,-75.0,20.0,8.15
EBL,2025-08-07,707.57,666.1,-5.86,STANDARD_ONLY,458,0,43.8,30.5 to 496.8,502.0,-5.0,-8.0,-52.0,11.0,5.3
SRBL,2022-12-15,183.9,173.1,-5.87,STANDARD_ONLY,418,0,51.6,45.8 to 193.2,198.0,-5.0,-9.0,-32.0,16.0,4.51
UPPER,2025-03-24,201.84,190.0,-5.87,STANDARD_ONLY,302,0,55.5,63.5 to 180.5,186.0,-5.0,-10.0,-47.0,18.0,3.06
GLH,2023-03-23,298.0,280.5,-5.87,STANDARD_ONLY,186,0,64.1,81.3 to 477.3,482.0,-5.0,-13.0,-24.0,14.0,7.32
SCB,2024-09-18,680.0,640.0,-5.88,STANDARD_ONLY,532,0,61.2,30.3 to 271.6,277.0,-5.0,-8.0,-58.0,17.0,5.48
SCB,2019-05-28,680.0,640.0,-5.88,STANDARD_ONLY,532,0,61.2,30.3 to 271.6,277.0,-5.0,-8.0,-58.0,17.0,5.48
GFCL,2025-08-06,674.72,635.0,-5.89,STANDARD_ONLY,323,0,24.3,29.2 to 353.2,358.0,-5.0,-8.0,-37.0,30.0,7.38
NLIC,2024-12-11,798.0,751.0,-5.89,STANDARD_ONLY,556,0,24.7,40.5 to 306.9,312.0,-5.0,-8.0,-50.0,14.0,7.02
RLFL,2021-12-09,475.0,447.0,-5.89,STANDARD_ONLY,324,0,48.1,47.7 to 173.2,178.0,-5.0,-9.0,-35.0,19.0,5.78
CCBL,2022-04-19,212.0,199.5,-5.9,STANDARD_ONLY,287,0,84.0,8.6 to 178.8,184.0,-5.0,-8.0,-26.0,10.0,3.77
CZBIL,2019-02-19,203.0,191.0,-5.91,STANDARD_ONLY,644,0,36.2,6.1 to 320.6,326.0,-5.0,-8.0,-44.0,24.0,3.35
CZBIL,2019-02-21,203.0,191.0,-5.91,STANDARD_ONLY,644,0,36.2,6.1 to 320.6,326.0,-5.0,-8.0,-44.0,24.0,3.35
JLI,2022-06-15,374.0,351.9,-5.91,STANDARD_ONLY,69,0,25.1,66.8 to 174.4,179.0,-5.0,-21.0,-29.0,4.0,2.54
TPC,2023-03-23,433.0,407.4,-5.91,STANDARD_ONLY,142,0,69.3,26.2 to 239.7,245.0,-5.0,-9.0,-39.0,22.0,7.31
KPCL,2025-11-23,558.0,525.0,-5.91,STANDARD_ONLY,183,0,33.0,54.8 to 316.6,322.0,-5.0,-8.0,-29.0,21.0,6.98
CZBIL,2019-02-14,203.0,191.0,-5.91,STANDARD_ONLY,644,0,36.2,6.1 to 320.6,326.0,-5.0,-8.0,-44.0,24.0,3.35
TPC,2022-07-24,433.0,407.4,-5.91,STANDARD_ONLY,142,0,69.3,26.2 to 239.7,245.0,-5.0,-9.0,-39.0,22.0,7.31
TPC,2022-08-28,433.0,407.4,-5.91,STANDARD_ONLY,142,0,69.3,26.2 to 239.7,245.0,-5.0,-9.0,-39.0,22.0,7.31
GFCL,2025-03-30,674.9,635.0,-5.91,STANDARD_ONLY,323,0,24.3,29.2 to 353.2,358.0,-5.0,-8.0,-37.0,30.0,7.38
CZBIL,2011-08-09,203.0,191.0,-5.91,STANDARD_ONLY,644,0,36.2,6.1 to 320.6,326.0,-5.0,-8.0,-44.0,24.0,3.35
ALICL,2020-06-29,490.0,461.0,-5.92,STANDARD_ONLY,522,0,26.6,6.5 to 470.7,476.0,-5.0,-8.0,-41.0,21.0,5.65
LICN,2025-12-22,885.2,832.8,-5.92,STANDARD_ONLY,470,0,30.0,36.5 to 243.3,248.0,-5.0,-8.0,-44.0,19.0,5.8
HURJA,2024-03-13,299.0,281.3,-5.92,STANDARD_ONLY,203,0,73.4,53.7 to 186.1,191.0,-5.0,-13.0,-37.0,24.0,5.13
NFS,2025-08-26,674.95,635.0,-5.92,STANDARD_ONLY,211,0,32.1,73.4 to 237.0,242.0,-5.0,-11.0,-51.0,20.0,6.94
ALICL,2018-12-13,490.0,461.0,-5.92,STANDARD_ONLY,522,0,26.6,6.5 to 470.7,476.0,-5.0,-8.0,-41.0,21.0,5.65
PROFL,2025-06-03,488.18,459.3,-5.92,STANDARD_ONLY,261,0,33.6,73.2 to 541.7,547.0,-5.0,-10.0,-37.0,19.0,15.52
SFCL,2021-10-04,405.0,381.0,-5.93,STANDARD_ONLY,238,0,40.2,7.8 to 305.6,311.0,-5.0,-10.0,-34.0,17.0,4.06
NMB,2013-08-13,248.0,233.3,-5.93,STANDARD_ONLY,481,0,33.5,28.0 to 261.0,266.0,-5.0,-9.0,-34.0,23.0,3.93
NFS,2022-02-27,675.0,635.0,-5.93,STANDARD_ONLY,211,0,32.1,73.4 to 237.0,242.0,-5.0,-11.0,-51.0,20.0,6.94
NMB,2013-05-12,248.0,233.3,-5.93,STANDARD_ONLY,481,0,33.5,28.0 to 261.0,266.0,-5.0,-9.0,-34.0,23.0,3.93
NMB,2013-08-15,248.0,233.3,-5.93,STANDARD_ONLY,481,0,33.5,28.0 to 261.0,266.0,-5.0,-9.0,-34.0,23.0,3.93
SPC,2024-03-21,540.0,508.0,-5.93,STANDARD_ONLY,146,0,27.0,87.2 to 255.0,260.0,-5.0,-17.0,-27.0,11.0,7.86
NMB,2013-05-09,248.0,233.3,-5.93,STANDARD_ONLY,481,0,33.5,28.0 to 261.0,266.0,-5.0,-9.0,-34.0,23.0,3.93
SBI,2025-01-02,421.0,396.0,-5.94,STANDARD_ONLY,526,0,35.3,31.7 to 645.3,650.0,-5.0,-8.0,-32.0,16.0,6.41
SBI,2021-02-01,421.0,396.0,-5.94,STANDARD_ONLY,526,0,35.3,31.7 to 645.3,650.0,-5.0,-8.0,-32.0,16.0,6.41
SBI,2011-12-19,421.0,396.0,-5.94,STANDARD_ONLY,526,0,35.3,31.7 to 645.3,650.0,-5.0,-8.0,-32.0,16.0,6.41
MLBL,2025-02-24,392.1,368.8,-5.94,STANDARD_ONLY,272,0,37.3,28.9 to 233.9,239.0,-5.0,-9.0,-31.0,19.0,5.2
ICFC,2024-09-22,690.0,649.0,-5.94,STANDARD_ONLY,398,0,25.0,65.8 to 231.5,237.0,-5.0,-9.0,-31.0,21.0,5.94
NLICL,2025-08-27,615.65,579.0,-5.95,STANDARD_ONLY,560,0,37.4,50.7 to 346.8,352.0,-5.0,-8.0,-40.0,24.0,7.09
SINDU,2025-07-30,804.94,757.0,-5.96,STANDARD_ONLY,255,0,52.0,50.0 to 228.3,233.0,-5.0,-8.0,-48.0,22.0,4.91
UMRH,2025-08-31,591.32,556.0,-5.97,STANDARD_ONLY,175,0,40.9,59.8 to 272.3,277.0,-5.0,-10.0,-30.0,22.0,6.43
PFL,2025-08-24,398.83,375.0,-5.97,STANDARD_ONLY,339,0,41.4,54.7 to 165.8,171.0,-5.0,-8.0,-41.0,30.0,4.78
NCCB,2019-08-29,201.0,189.0,-5.97,STANDARD_ONLY,326,0,61.4,47.6 to 1433.7,1439.0,-5.0,-8.0,-32.0,17.0,11.92
OHL,2023-08-02,754.0,709.0,-5.97,STANDARD_ONLY,356,0,40.4,51.9 to 186.6,192.0,-5.0,-8.0,-43.0,16.0,6.67
NCCB,2020-01-30,201.0,189.0,-5.97,STANDARD_ONLY,326,0,61.4,47.6 to 1433.7,1439.0,-5.0,-8.0,-32.0,17.0,11.92
NCCB,2018-12-02,201.0,189.0,-5.97,STANDARD_ONLY,326,0,61.4,47.6 to 1433.7,1439.0,-5.0,-8.0,-32.0,17.0,11.92
MKJC,2025-10-28,563.9,530.2,-5.98,STANDARD_ONLY,142,0,57.0,60.9 to 228.1,233.0,-5.0,-9.0,-25.0,11.0,2.57
PFL,2025-01-22,398.9,375.0,-5.99,STANDARD_ONLY,339,0,41.4,54.7 to 165.8,171.0,-5.0,-8.0,-41.0,30.0,4.78
AHPC,2016-09-01,317.0,298.0,-5.99,STANDARD_ONLY,570,0,70.7,15.7 to 283.3,288.0,-5.0,-11.0,-36.0,18.0,5.92
MKJC,2025-03-09,564.0,530.2,-5.99,STANDARD_ONLY,142,0,57.0,60.9 to 228.1,233.0,-5.0,-9.0,-25.0,11.0,2.57
NIB,2022-11-22,267.0,251.0,-5.99,STANDARD_ONLY,385,0,76.1,9.4 to 253.1,258.0,-5.0,-9.0,-39.0,17.0,5.06
UPCL,2025-08-18,403.66,379.5,-5.99,STANDARD_ONLY,214,0,51.7,56.3 to 270.7,276.0,-5.0,-13.0,-30.0,14.0,5.15
CHCL,2022-02-20,499.9,469.9,-6.0,STANDARD_ONLY,693,0,46.9,10.3 to 353.4,358.0,-5.0,-8.0,-35.0,17.0,5.41
EDBL,2025-08-25,615.95,579.0,-6.0,STANDARD_ONLY,400,0,8.9,47.9 to 283.6,289.0,-5.0,-8.0,-75.0,20.0,8.15
NLIC,2019-09-09,799.0,751.0,-6.01,STANDARD_ONLY,556,0,24.7,40.5 to 306.9,312.0,-5.0,-8.0,-50.0,14.0,7.02
EDBL,2024-09-29,616.0,579.0,-6.01,STANDARD_ONLY,400,0,8.9,47.9 to 283.6,289.0,-5.0,-8.0,-75.0,20.0,8.15
CFCL,2025-04-28,561.68,527.9,-6.01,STANDARD_ONLY,328,0,33.0,60.1 to 177.1,182.0,-5.0,-8.0,-46.0,30.0,9.79
