Symbol,Date,Open,High,Low,Close,Percent Change,Volume,52High,52Low
MPFL,2026-02-25,603.0,622.2,603.0,614.9,1.97,6845.0,740.0,491.0
MSHL,2026-02-25,802.0,818.0,788.0,789.0,-1.62,1259.0,1059.0,785.1
MSLB,2026-02-25,1318.8,1345.0,1268.0,1320.0,0.09,1855.0,1710.0,1130.2
NABBC,2026-02-25,1450.4,1477.0,1420.0,1420.0,-2.1,42625.0,2060.0,662.0
NABIL,2026-02-25,497.0,499.0,495.0,496.0,-0.2,30849.0,562.0,471.0
NABILD2089,2026-02-25,1066.1,1066.1,1066.1,1080.0,1.3,2.0,1125.0,1000.0
NABILD87,2026-02-25,1156.0,1156.0,1156.0,1156.0,0.0,25.0,1200.0,1040.0
NADEP,2026-02-25,742.0,762.0,742.0,744.0,0.27,2025.0,1046.0,696.0
NBF2,2026-02-25,9.51,9.7,9.51,9.7,2.0,21600.0,11.1,8.89
NBF3,2026-02-25,9.25,9.5,9.25,9.5,2.7,22280.0,10.67,8.35
NBL,2026-02-25,243.1,243.1,240.5,240.7,-0.99,22150.0,313.0,225.4
NESDO,2026-02-25,1510.0,1529.0,1505.0,1529.0,1.26,1977.0,2436.0,1380.1
NFS,2026-02-25,622.0,631.8,622.0,627.0,0.8,8623.0,859.6,576.0
NGPL,2026-02-25,425.0,430.9,424.9,430.0,1.18,594107.0,465.0,254.8
NHDL,2026-02-25,636.4,647.0,636.1,646.0,1.51,5661.0,1002.6,623.0
NHPC,2026-02-25,217.0,225.0,215.0,223.3,2.9,273938.0,248.5,178.6
NIBLGF,2026-02-25,9.29,9.29,9.28,9.28,-0.11,200.0,11.03,7.84
NIBLSTF,2026-02-25,9.3,9.3,9.08,9.13,-1.83,5743.0,10.08,7.85
NIBSF2,2026-02-25,8.85,9.21,8.85,9.03,2.03,4360.0,10.52,8.06
NICA,2026-02-25,322.0,326.0,322.0,322.3,0.09,32708.0,428.4,304.5
NICAD2091,2026-02-25,1062.0,1062.0,1062.0,1062.0,0.0,50.0,1102.6,1005.2
NICFC,2026-02-25,9.3,9.38,9.13,9.2,-1.08,8300.0,10.4,8.37
NICGF2,2026-02-25,9.44,9.44,9.26,9.4,-0.42,500.0,9.98,8.33
NICL,2026-02-25,496.0,496.0,484.3,487.0,-1.81,15723.0,1047.0,483.0
NICLBSL,2026-02-25,552.0,559.0,550.2,553.0,0.18,4658.0,764.0,535.0
NICSF,2026-02-25,8.95,9.28,8.82,9.1,1.68,5350.0,9.99,8.04
NIFRA,2026-02-25,252.7,262.0,252.7,260.0,2.89,44827.0,328.1,249.9
NIL,2026-02-25,605.0,607.8,602.0,607.0,0.33,4743.0,831.3,562.0
NIMB,2026-02-25,186.0,188.0,185.0,187.9,1.02,174944.0,247.0,184.5
NIMBPO,2026-02-25,157.9,157.9,157.9,157.9,0.0,10.0,184.5,150.0
NLG,2026-02-25,668.2,675.0,666.0,670.0,0.27,8460.0,979.0,655.0
NLIC,2026-02-25,760.0,775.0,755.0,768.0,1.05,38077.0,890.0,702.0
NLICL,2026-02-25,567.1,590.0,565.0,576.0,1.57,22814.0,738.0,539.0
NMB,2026-02-25,236.0,236.0,233.1,234.5,-0.64,22338.0,283.0,231.0
NMB50,2026-02-25,10.58,10.58,10.35,10.4,-1.7,17270.0,11.93,9.75
NMBD87/88,2026-02-25,1081.0,1081.0,1081.0,1081.0,0.0,25.0,1196.4,1015.0
NMBD89/90,2026-02-25,1250.0,1250.0,1246.0,1246.0,-0.32,125.0,1336.0,1145.1
NMBMF,2026-02-25,652.0,652.0,645.5,650.0,-0.31,2502.0,842.0,596.0
NMFBS,2026-02-25,1130.0,1130.0,1120.5,1125.0,-0.44,1631.0,1504.0,1086.0
NMIC,2026-02-25,1305.0,1309.9,1282.0,1297.0,-0.61,8266.0,2703.3,302.3
NMLBBL,2026-02-25,620.0,620.0,602.0,611.9,-1.31,15727.0,807.0,600.0
NRIC,2026-02-25,1230.0,1244.0,1222.3,1227.0,-0.24,13935.0,1842.0,1146.0
NRM,2026-02-25,420.0,427.8,418.0,418.0,-0.48,8915.0,645.0,390.1
NRN,2026-02-25,1521.0,1534.2,1505.0,1528.0,0.46,20846.0,2444.0,1327.0
NSIF2,2026-02-25,10.4,10.42,10.4,10.42,0.19,400.0,11.93,9.75
NTC,2026-02-25,854.0,854.0,850.0,853.0,-0.12,4753.0,996.3,762.5
NUBL,2026-02-25,688.0,688.0,680.0,680.0,-1.16,1739.0,854.4,650.0
NWCL,2026-02-25,840.0,901.0,840.0,860.0,2.38,2976.0,1147.0,740.2
NYADI,2026-02-25,398.0,400.0,391.1,391.2,-1.71,7314.0,674.0,354.0
OHL,2026-02-25,713.9,717.9,698.1,700.0,-1.95,4302.0,1100.0,633.1
